symbol,publishDate,novelty
PETKM,2020-01-20 18:12:20,0.0
PETKM,2020-01-21 18:17:05,0.29138528991777446
PETKM,2020-01-24 16:54:01,0.30277522645043264
PETKM,2020-02-06 16:37:06,0.16555923182164278
PETKM,2020-02-06 18:28:38,0.3784013568487665
PETKM,2020-02-10 09:11:09,0.30864096435336463
PETKM,2020-02-12 16:37:33,0.19842015685881176
PETKM,2020-03-02 08:09:43,0.30287447837663595
PETKM,2020-03-02 08:10:15,0.2094743421340508
PETKM,2020-03-04 18:33:12,0.2512417006325862
PETKM,2020-03-04 18:36:48,0.20930746876554962
PETKM,2020-03-04 18:39:10,0.18790957863280044
PETKM,2020-03-05 19:44:25,0.17799876249025703
PETKM,2020-03-05 21:56:44,0.19269589537726617
PETKM,2020-03-05 21:57:46,0.15399377512881007
PETKM,2020-03-06 18:30:25,0.19413509075973479
PETKM,2020-03-13 14:14:29,0.32512161661762495
PETKM,2020-03-16 16:40:58,0.28661545995533966
PETKM,2020-03-17 10:03:38,0.25363841677454324
PETKM,2020-03-17 12:11:33,0.2253701559940593
PETKM,2020-04-02 11:11:02,0.20108776407964224
PETKM,2020-05-15 07:36:45,0.22998435618598845
PETKM,2020-05-15 07:37:51,0.14556669256019306
PETKM,2020-06-05 14:47:07,0.2819404202852822
PETKM,2020-07-24 15:42:21,0.1971922536442694
PETKM,2020-07-27 11:59:11,0.2546073191915781
PETKM,2020-08-04 14:27:04,0.20282887875328937
PETKM,2020-08-06 13:02:52,0.18628746341788283
PETKM,2020-08-17 07:40:20,0.1649969603684669
PETKM,2020-08-17 07:40:42,0.16930365253876356
PETKM,2020-08-17 07:41:10,0.1438929249281773
PETKM,2020-08-21 12:03:37,0.1870398044548769
PETKM,2020-08-21 15:15:06,0.17410927659683972
PETKM,2020-08-21 15:32:49,0.1623623335557156
PETKM,2020-09-09 18:22:45,0.18321550203351267
PETKM,2020-09-14 16:35:25,0.31893889175700063
PETKM,2020-09-18 11:48:30,0.20805759283171354
PETKM,2020-09-21 17:37:06,0.16279044269357146
PETKM,2020-09-23 15:14:09,0.2090877808013798
PETKM,2020-09-24 16:44:27,0.2878198137461301
PETKM,2020-09-25 16:41:13,0.2609182025096305
PETKM,2020-10-02 18:17:40,0.17448270263982146
PETKM,2020-10-02 18:38:06,0.19785966549855405
PETKM,2020-10-02 19:14:44,0.20742521998513086
PETKM,2020-10-05 17:24:05,0.2405781147246624
PETKM,2020-10-08 18:39:45,0.1589058164786855
PETKM,2020-10-16 17:30:08,0.2612374379463207
PETKM,2020-10-20 08:27:58,0.20768356537480925
PETKM,2020-10-21 18:29:44,0.20146471317807224
PETKM,2020-10-28 17:51:59,0.2178432936937449
PETKM,2020-11-05 07:57:59,0.17676672332252263
PETKM,2020-11-06 12:07:17,0.26174865595560537
PETKM,2020-11-12 21:44:49,0.18213127712479515
PETKM,2020-11-18 16:56:27,0.23549731000971386
PETKM,2020-11-19 18:43:47,0.19173643010004926
