symbol,publishDate,novelty
THYAO,2020-01-07 14:40:29,0.0
THYAO,2020-01-08 16:56:16,0.49943216428652226
THYAO,2020-01-10 08:34:01,0.3658990340172821
THYAO,2020-01-14 12:10:48,0.41413780976833436
THYAO,2020-01-20 16:24:41,0.25648727343610656
THYAO,2020-01-21 10:38:04,0.1633942800138256
THYAO,2020-01-24 09:29:41,0.2842643441640802
THYAO,2020-01-28 16:38:02,0.20184864045227935
THYAO,2020-02-07 16:38:18,0.18962844815036506
THYAO,2020-02-28 10:10:25,0.4219139082230937
THYAO,2020-03-06 08:00:02,0.2518889962968093
THYAO,2020-03-06 08:00:25,0.2060087890342246
THYAO,2020-03-06 08:00:44,0.18058094956451143
THYAO,2020-03-06 08:18:35,0.12591152945369344
THYAO,2020-03-06 17:07:49,0.17172651997342991
THYAO,2020-03-06 21:50:21,0.15081597167736094
THYAO,2020-03-09 19:52:34,0.18217625628997602
THYAO,2020-03-09 19:55:16,0.18654069419939256
THYAO,2020-03-09 19:55:54,0.20867157055695873
THYAO,2020-03-09 19:57:00,0.1856420747609806
THYAO,2020-03-09 19:57:42,0.15455544535720334
THYAO,2020-03-11 17:04:58,0.20719023290937844
THYAO,2020-03-13 13:14:14,0.38415228471245244
THYAO,2020-03-17 11:37:45,0.3511049020565503
THYAO,2020-03-17 11:55:36,0.35977205102245136
THYAO,2020-03-18 16:44:03,0.1755194087960794
THYAO,2020-03-20 17:51:58,0.19220087619959214
THYAO,2020-03-24 16:27:30,0.327404645574763
THYAO,2020-03-27 09:34:47,0.18128550869521098
THYAO,2020-03-27 16:00:36,0.32597407316877736
THYAO,2020-03-30 09:57:52,0.1587454498126255
THYAO,2020-03-31 17:56:35,0.13148521061891283
THYAO,2020-03-31 18:02:28,0.1671831648378368
THYAO,2020-03-31 18:29:46,0.24748909971507826
THYAO,2020-04-01 13:52:05,0.19755439646103012
THYAO,2020-04-13 15:42:14,0.21595762070872815
THYAO,2020-04-15 10:49:24,0.3207786633346652
THYAO,2020-04-23 12:22:43,0.14926013722572218
THYAO,2020-04-23 12:23:06,0.16777430679332817
THYAO,2020-04-23 12:39:55,0.1487407566201968
THYAO,2020-05-21 20:15:30,0.1933523639764605
THYAO,2020-05-28 08:00:30,0.2142378448263743
THYAO,2020-05-28 08:00:50,0.17048175564729817
THYAO,2020-05-28 08:01:06,0.14127866858627125
THYAO,2020-05-28 08:22:58,0.1235302243309202
THYAO,2020-06-09 21:12:28,0.38193215665611147
THYAO,2020-06-16 16:49:38,0.18940131807177596
THYAO,2020-07-07 11:50:33,0.3396444487490564
THYAO,2020-07-15 09:00:32,0.21723212308737216
THYAO,2020-08-06 17:52:00,0.3273728361760315
THYAO,2020-08-13 18:43:05,0.1555653798248009
THYAO,2020-08-13 18:43:21,0.15966101908071595
THYAO,2020-08-13 18:43:34,0.13616236401600512
THYAO,2020-08-13 18:43:49,0.12129952971597446
THYAO,2020-08-13 19:09:15,0.20547071068374723
